filename,document_name,clause_name,risk_domain,clause_role,severity,clause_present,business_description
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_POWEROF.pdf,LIMITED POWER OF ATTORNEY,Warranty Duration,Operational Risk,Contextual,Low,False,Specifies how long warranties remain valid.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_POWEROF.pdf,LIMITED POWER OF ATTORNEY,Insurance,Liability Risk,Risk if Missing,Critical,False,Indicates whether a party must maintain insurance coverage.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Non-Compete,Competition Risk,Risk if present,Critical,False,"Restricts a party from competing in certain markets, geographies, or sectors."
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Exclusivity,Competition Risk,Risk if Present,Critical,False,Creates exclusive dealing obligations that may limit business flexibility.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,No-Solicit Of Customers,Competition Risk,Risk if Present,Medium,False,Restricts solicitation of the counterparty’s customers or partners.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,No-Solicit Of Employees,Competition Risk,Risk if Present,Medium,False,Restricts hiring or solicitation of the counterparty’s employees.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Termination For Convenience,Lifecycle Risk,Risk if Missing,High,False,Allows termination without cause after notice or waiting period.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Change Of Control,Control Risk,Contextual,High,False,Creates rights or obligations triggered by ownership or control changes.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Anti-Assignment,Control Risk,Contextual,Medium,False,Restricts transfer or assignment of contractual rights.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Revenue/Profit Sharing,Financial Risk,Risk if present,High,False,Requires sharing revenue or profit with the counterparty.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Price Restrictions,Financial Risk,Risk if present,Medium,False,Restricts the ability to change prices.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Minimum Commitment,Financial Risk,Risk if present,High,False,"Requires minimum purchase, order, usage, or payment commitments."
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Volume Restriction,Financial Risk,Risk if present,Medium,False,Creates restrictions or penalties based on usage or volume thresholds.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Ip Ownership Assignment,IP Risk,Contextual,Critical,False,Transfers ownership of created intellectual property to another party.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Joint Ip Ownership,IP Risk,Contextual,Medium,False,Creates shared ownership of intellectual property.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,License Grant,IP Risk,Contextual,Low,False,"Grants rights to use intellectual property, technology, content, or services."
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Unlimited/All-You-Can-Eat-License,IP Risk,Risk if Present,High,False,Grants broad or unlimited usage rights.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Irrevocable Or Perpetual License,IP Risk,Risk if present,High,False,Creates license rights that may survive indefinitely or cannot be revoked.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Post-Termination Services,Lifecycle Risk,Risk if Present,High,False,Creates obligations that continue after contract termination.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Audit Rights,Operational Risk,Contextual,Medium,False,"Allows one party to inspect records, books, systems, or compliance evidence."
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Uncapped Liability,Liability Risk,Risk if present,Critical,False,Indicates whether a party may face liability without a contractual cap.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Cap On Liability,Liability Risk,Risk if Missing,Critical,False,Indicates whether the contract limits the maximum liability exposure.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Liquidated Damages,Liability Risk,Risk if present,Medium,False,Defines preset damages or fees for breach or termination.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Warranty Duration,Operational Risk,Contextual,Low,False,Specifies how long warranties remain valid.
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_AMENDMENT.pdf,AMENDMENT TO SERVICES AGREEMENT,Insurance,Liability Risk,Risk if Missing,Critical,False,Indicates whether a party must maintain insurance coverage.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Non-Compete,Competition Risk,Risk if present,Critical,True,"Restricts a party from competing in certain markets, geographies, or sectors."
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Exclusivity,Competition Risk,Risk if Present,Critical,False,Creates exclusive dealing obligations that may limit business flexibility.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,No-Solicit Of Customers,Competition Risk,Risk if Present,Medium,False,Restricts solicitation of the counterparty’s customers or partners.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,No-Solicit Of Employees,Competition Risk,Risk if Present,Medium,False,Restricts hiring or solicitation of the counterparty’s employees.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Termination For Convenience,Lifecycle Risk,Risk if Missing,High,False,Allows termination without cause after notice or waiting period.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Change Of Control,Control Risk,Contextual,High,False,Creates rights or obligations triggered by ownership or control changes.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Anti-Assignment,Control Risk,Contextual,Medium,False,Restricts transfer or assignment of contractual rights.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Revenue/Profit Sharing,Financial Risk,Risk if present,High,False,Requires sharing revenue or profit with the counterparty.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Price Restrictions,Financial Risk,Risk if present,Medium,False,Restricts the ability to change prices.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Minimum Commitment,Financial Risk,Risk if present,High,False,"Requires minimum purchase, order, usage, or payment commitments."
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Volume Restriction,Financial Risk,Risk if present,Medium,False,Creates restrictions or penalties based on usage or volume thresholds.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Ip Ownership Assignment,IP Risk,Contextual,Critical,False,Transfers ownership of created intellectual property to another party.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Joint Ip Ownership,IP Risk,Contextual,Medium,False,Creates shared ownership of intellectual property.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,License Grant,IP Risk,Contextual,Low,False,"Grants rights to use intellectual property, technology, content, or services."
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Unlimited/All-You-Can-Eat-License,IP Risk,Risk if Present,High,False,Grants broad or unlimited usage rights.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Irrevocable Or Perpetual License,IP Risk,Risk if present,High,False,Creates license rights that may survive indefinitely or cannot be revoked.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Post-Termination Services,Lifecycle Risk,Risk if Present,High,False,Creates obligations that continue after contract termination.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Audit Rights,Operational Risk,Contextual,Medium,False,"Allows one party to inspect records, books, systems, or compliance evidence."
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Uncapped Liability,Liability Risk,Risk if present,Critical,False,Indicates whether a party may face liability without a contractual cap.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Cap On Liability,Liability Risk,Risk if Missing,Critical,False,Indicates whether the contract limits the maximum liability exposure.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Liquidated Damages,Liability Risk,Risk if present,Medium,False,Defines preset damages or fees for breach or termination.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Warranty Duration,Operational Risk,Contextual,Low,False,Specifies how long warranties remain valid.
WESTERN COPPER - NON-COMPETITION AGREEMENT.PDF,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER,Insurance,Liability Risk,Risk if Missing,Critical,False,Indicates whether a party must maintain insurance coverage.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Non-Compete,Competition Risk,Risk if present,Critical,False,"Restricts a party from competing in certain markets, geographies, or sectors."
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Exclusivity,Competition Risk,Risk if Present,Critical,True,Creates exclusive dealing obligations that may limit business flexibility.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,No-Solicit Of Customers,Competition Risk,Risk if Present,Medium,False,Restricts solicitation of the counterparty’s customers or partners.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,No-Solicit Of Employees,Competition Risk,Risk if Present,Medium,False,Restricts hiring or solicitation of the counterparty’s employees.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Termination For Convenience,Lifecycle Risk,Risk if Missing,High,False,Allows termination without cause after notice or waiting period.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Change Of Control,Control Risk,Contextual,High,True,Creates rights or obligations triggered by ownership or control changes.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Anti-Assignment,Control Risk,Contextual,Medium,True,Restricts transfer or assignment of contractual rights.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Revenue/Profit Sharing,Financial Risk,Risk if present,High,True,Requires sharing revenue or profit with the counterparty.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Price Restrictions,Financial Risk,Risk if present,Medium,False,Restricts the ability to change prices.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Minimum Commitment,Financial Risk,Risk if present,High,True,"Requires minimum purchase, order, usage, or payment commitments."
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Volume Restriction,Financial Risk,Risk if present,Medium,False,Creates restrictions or penalties based on usage or volume thresholds.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Ip Ownership Assignment,IP Risk,Contextual,Critical,True,Transfers ownership of created intellectual property to another party.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Joint Ip Ownership,IP Risk,Contextual,Medium,True,Creates shared ownership of intellectual property.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,License Grant,IP Risk,Contextual,Low,True,"Grants rights to use intellectual property, technology, content, or services."
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Unlimited/All-You-Can-Eat-License,IP Risk,Risk if Present,High,False,Grants broad or unlimited usage rights.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Irrevocable Or Perpetual License,IP Risk,Risk if present,High,False,Creates license rights that may survive indefinitely or cannot be revoked.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Post-Termination Services,Lifecycle Risk,Risk if Present,High,True,Creates obligations that continue after contract termination.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Audit Rights,Operational Risk,Contextual,Medium,True,"Allows one party to inspect records, books, systems, or compliance evidence."
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Uncapped Liability,Liability Risk,Risk if present,Critical,False,Indicates whether a party may face liability without a contractual cap.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Cap On Liability,Liability Risk,Risk if Missing,Critical,True,Indicates whether the contract limits the maximum liability exposure.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Liquidated Damages,Liability Risk,Risk if present,Medium,False,Defines preset damages or fees for breach or termination.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Warranty Duration,Operational Risk,Contextual,Low,False,Specifies how long warranties remain valid.
"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",COLLABORATION AGREEMENT (“,Insurance,Liability Risk,Risk if Missing,Critical,True,Indicates whether a party must maintain insurance coverage.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Non-Compete,Competition Risk,Risk if present,Critical,False,"Restricts a party from competing in certain markets, geographies, or sectors."
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Exclusivity,Competition Risk,Risk if Present,Critical,True,Creates exclusive dealing obligations that may limit business flexibility.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,No-Solicit Of Customers,Competition Risk,Risk if Present,Medium,False,Restricts solicitation of the counterparty’s customers or partners.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,No-Solicit Of Employees,Competition Risk,Risk if Present,Medium,False,Restricts hiring or solicitation of the counterparty’s employees.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Termination For Convenience,Lifecycle Risk,Risk if Missing,High,True,Allows termination without cause after notice or waiting period.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Change Of Control,Control Risk,Contextual,High,False,Creates rights or obligations triggered by ownership or control changes.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Anti-Assignment,Control Risk,Contextual,Medium,True,Restricts transfer or assignment of contractual rights.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Revenue/Profit Sharing,Financial Risk,Risk if present,High,False,Requires sharing revenue or profit with the counterparty.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Price Restrictions,Financial Risk,Risk if present,Medium,False,Restricts the ability to change prices.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Minimum Commitment,Financial Risk,Risk if present,High,True,"Requires minimum purchase, order, usage, or payment commitments."
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Volume Restriction,Financial Risk,Risk if present,Medium,False,Creates restrictions or penalties based on usage or volume thresholds.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Ip Ownership Assignment,IP Risk,Contextual,Critical,True,Transfers ownership of created intellectual property to another party.
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement.PDF",Collaboration Agreement,Joint Ip Ownership,IP Risk,Contextual,Medium,True,Creates shared ownership of intellectual property.
