filename,clause_name,answer
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Effective Date,[]/[]/2012
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Expiration Date,perpetual
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Renewal Term,
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Notice Period To Terminate Renewal,
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Governing Law,Minnesota
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Most Favored Nation,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Competitive Restriction Exception,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Non-Compete,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Exclusivity,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Customers,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Employees,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Non-Disparagement,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Termination For Convenience,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Rofr/Rofo/Rofn,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Change Of Control,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Anti-Assignment,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Revenue/Profit Sharing,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Price Restrictions,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Minimum Commitment,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Volume Restriction,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Ip Ownership Assignment,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Joint Ip Ownership,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,License Grant,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Non-Transferable License,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensor,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensee,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Unlimited/All-You-Can-Eat-License,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Irrevocable Or Perpetual License,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Source Code Escrow,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Post-Termination Services,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Audit Rights,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Uncapped Liability,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Cap On Liability,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Liquidated Damages,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Warranty Duration,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Insurance,Yes
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Covenant Not To Sue,No
ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT.PDF,Third Party Beneficiary,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Document Name,Outsourcing Agreement
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Parties,"Virtual Item Processing Systems, Inc. (""VIP""); Brokers National Life Assurance Company (""BNL"")"
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Agreement Date,5/1/06
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Effective Date,5/1/06
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Expiration Date,5/1/07
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Renewal Term,successive 1 year
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Notice Period To Terminate Renewal,6 months
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Governing Law,Oklahoma
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Most Favored Nation,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Competitive Restriction Exception,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Non-Compete,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Exclusivity,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Customers,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Employees,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Non-Disparagement,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Termination For Convenience,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Rofr/Rofo/Rofn,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Change Of Control,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Anti-Assignment,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Revenue/Profit Sharing,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Price Restrictions,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Minimum Commitment,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Volume Restriction,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Ip Ownership Assignment,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Joint Ip Ownership,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,License Grant,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Non-Transferable License,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensor,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensee,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Unlimited/All-You-Can-Eat-License,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Irrevocable Or Perpetual License,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Source Code Escrow,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Post-Termination Services,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Audit Rights,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Uncapped Liability,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Cap On Liability,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Liquidated Damages,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Warranty Duration,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Insurance,Yes
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Covenant Not To Sue,No
BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT.PDF,Third Party Beneficiary,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Document Name,Services Outsourcing Agreement
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Parties,"CCA Industries, Inc. (""Company""); Emerson HealthCare, LLC (""Contractor"")"
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Agreement Date,1/20/14
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Effective Date,1/20/14
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Expiration Date,7/20/14
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Renewal Term,successive 6 months
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Notice Period To Terminate Renewal,6 months
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Governing Law,New Jersey
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Most Favored Nation,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Competitive Restriction Exception,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Non-Compete,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Exclusivity,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Customers,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Employees,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Non-Disparagement,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Termination For Convenience,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Rofr/Rofo/Rofn,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Change Of Control,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Anti-Assignment,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Revenue/Profit Sharing,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Price Restrictions,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Minimum Commitment,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Volume Restriction,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Ip Ownership Assignment,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Joint Ip Ownership,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,License Grant,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Non-Transferable License,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensor,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensee,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Unlimited/All-You-Can-Eat-License,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Irrevocable Or Perpetual License,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Source Code Escrow,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Post-Termination Services,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Audit Rights,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Uncapped Liability,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Cap On Liability,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Liquidated Damages,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Warranty Duration,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Insurance,Yes
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Covenant Not To Sue,No
CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT.PDF,Third Party Beneficiary,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Document Name,Network Management Outsourcing Agreement
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Parties,"(BANK OF SOUTH PACIFIC LIMITED (""BSP"" or ""Bank of South Pacific Ltd""); DATEC (PNG) LIMITED (""Datec PNG Limited"" or ""Datec"" or ""PNG""))"
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Agreement Date,6/16/04
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Effective Date,6/16/04
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Expiration Date,6/16/09
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Renewal Term,5 years
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Notice Period To Terminate Renewal,
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Governing Law,Papua New Guinea
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Most Favored Nation,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Competitive Restriction Exception,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Non-Compete,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Exclusivity,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,No-Solicit Of Customers,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,No-Solicit Of Employees,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Non-Disparagement,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Termination For Convenience,Yes
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Rofr/Rofo/Rofn,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Change Of Control,Yes
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Anti-Assignment,Yes
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Revenue/Profit Sharing,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Price Restrictions,Yes
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Minimum Commitment,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Volume Restriction,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Ip Ownership Assignment,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Joint Ip Ownership,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,License Grant,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Non-Transferable License,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Affiliate License-Licensor,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Affiliate License-Licensee,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Unlimited/All-You-Can-Eat-License,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Irrevocable Or Perpetual License,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Source Code Escrow,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Post-Termination Services,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Audit Rights,Yes
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Uncapped Liability,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Cap On Liability,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Liquidated Damages,Yes
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Warranty Duration,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Insurance,Yes
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Covenant Not To Sue,No
ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF,Third Party Beneficiary,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Document Name,MANUFACTURING OUTSOURCING AGREEMENT
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Parties,"Nice Systems Ltc. (""NICE""); Flextronics Israel Ltd. (""CONTRACTOR"")"
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Agreement Date,1/21/02
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Effective Date,1/21/02
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Expiration Date,1/21/05
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Renewal Term,3 years
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Notice Period To Terminate Renewal,6 months
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Governing Law,Israel
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Most Favored Nation,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Competitive Restriction Exception,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Non-Compete,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Exclusivity,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Customers,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Employees,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Non-Disparagement,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Termination For Convenience,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Rofr/Rofo/Rofn,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Change Of Control,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Anti-Assignment,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Revenue/Profit Sharing,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Price Restrictions,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Minimum Commitment,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Volume Restriction,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Ip Ownership Assignment,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Joint Ip Ownership,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,License Grant,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Non-Transferable License,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensor,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Affiliate License-Licensee,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Unlimited/All-You-Can-Eat-License,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Irrevocable Or Perpetual License,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Source Code Escrow,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Post-Termination Services,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Audit Rights,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Uncapped Liability,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Cap On Liability,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Liquidated Damages,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Warranty Duration,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Insurance,Yes
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Covenant Not To Sue,No
NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT.PDF,Third Party Beneficiary,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Document Name,OUTSOURCING AGREEMENT
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Parties,"Sykes HealthPlan Services, Inc. (""SHPS""); HealthPlan Services, Inc. (""HFS"")"
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Agreement Date,1/1/98
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Effective Date,1/1/98
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Expiration Date,12/31/98
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Renewal Term,successive 1 year
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Notice Period To Terminate Renewal,90 days
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Governing Law,Florida
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Most Favored Nation,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Competitive Restriction Exception,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Non-Compete,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Exclusivity,Yes
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Customers,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,No-Solicit Of Employees,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Non-Disparagement,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Termination For Convenience,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Rofr/Rofo/Rofn,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Change Of Control,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Anti-Assignment,Yes
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Revenue/Profit Sharing,Yes
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Price Restrictions,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Minimum Commitment,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Volume Restriction,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Ip Ownership Assignment,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,Joint Ip Ownership,No
SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.PDF,License Grant,No
